1,2,3,4,5,avg
-11.512925464970229,-5.4065247,-0.15652448000000002,-2.6565244,-11.031525,4.333333333333333
-11.512925464970229,-0.9805922499999999,-0.48059228,-5.7305923,-11.512925464970229,3.6666666666666665
-11.512925464970229,-3.7516482,-0.25164827999999995,-2.7516482,-9.626648,4.333333333333333
-11.512925464970229,-8.154288,-0.029288341999999974,-4.0292883,-11.512925464970229,3.6666666666666665
-11.512925464970229,-9.849766,-0.9747653,-0.4747653,-9.599766,4.666666666666667
-5.2565985,-0.006598494499999998,-6.6315985,-11.512925464970229,-11.512925464970229,2.6666666666666665
-7.3776155,-0.12761540000000005,-2.1276155,-11.002615,-11.512925464970229,4.333333333333333
-0.0005533903000000399,-7.5005536,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.666666666666667
-0.25228328000000005,-1.5022833,-9.752283,-11.512925464970229,-11.512925464970229,3.3333333333333335
-11.512925464970229,-10.129151,-0.25415125,-1.5041512,-11.512925464970229,4.0
-11.512925464970229,-2.8722813,-0.12228127600000005,-2.8722813,-7.372281,4.333333333333333
-11.512925464970229,-4.511806,-0.01180621299999995,-8.8868065,-11.512925464970229,4.0
-11.512925464970229,-3.5337665,-0.03376660999999995,-5.5337667,-11.512925464970229,4.333333333333333
-11.512925464970229,-4.7610073,-0.011007502999999957,-7.0110073,-11.512925464970229,4.333333333333333
-11.512925464970229,-11.512925464970229,-3.292012,-0.042011876000000045,-10.042012,4.0
-11.512925464970229,-7.2624674,-0.012467150999999949,-4.7624674,-11.512925464970229,4.333333333333333
-11.512925464970229,-11.452182,-0.5771814999999999,-0.8271815,-11.512925464970229,4.333333333333333
-11.512925464970229,-7.0046372,-0.0046373187000000385,-5.7546372,-11.512925464970229,4.333333333333333
-7.1490955,-0.024095604000000003,-3.7740955,-11.512925464970229,-11.512925464970229,4.666666666666667
-9.512825,-0.38782474000000006,-1.1378248,-8.262825,-11.512925464970229,3.3333333333333335
-3.0525982,-0.05259819300000001,-5.802598,-11.512925464970229,-11.512925464970229,4.666666666666667
-7.2548103,-0.004810542299999991,-5.5048103,-11.512925464970229,-11.512925464970229,2.6666666666666665
-3.130576800000682e-05,-10.375031,-11.512925464970229,-11.512925464970229,-11.512925464970229,3.6666666666666665
-11.512925464970229,-11.512925464970229,-3.776425,-0.026424771000000038,-5.776425,4.0
-0.16101030000000002,-1.9110103,-7.5360103,-11.512925464970229,-11.512925464970229,4.666666666666667
-9.763363,-0.38836285000000004,-1.1383629,-9.013363,-11.512925464970229,3.6666666666666665
-5.5526667,-0.05266661000000004,-3.0526667,-10.052667,-11.512925464970229,5.0
-11.512925464970229,-4.3019915,-0.05199155199999996,-3.3019915,-10.426991,4.666666666666667
-11.512925464970229,-2.8151457,-0.06514563399999995,-5.8151455,-11.512925464970229,4.333333333333333
-11.512925464970229,-2.3515337,-0.10153363000000006,-6.8515334,-11.512925464970229,4.0
-11.512925464970229,-1.9122365,-0.16223643999999998,-6.412236,-11.512925464970229,4.333333333333333
-7.4242024,-0.04920230800000001,-3.0492022,-11.512925464970229,-11.512925464970229,3.0
-11.512925464970229,-2.580947,-0.08094679999999996,-10.205947,-11.512925464970229,4.333333333333333
-5.3883076,-0.013307406000000004,-4.7633076,-11.512925464970229,-11.512925464970229,3.0
-1.502378,-0.25237804999999996,-7.752378,-11.512925464970229,-11.512925464970229,4.333333333333333
-2.8203127,-0.07031273999999998,-4.8203125,-11.512925464970229,-11.512925464970229,4.666666666666667
-1.5024256,-0.25242552000000007,-7.6274257,-11.512925464970229,-11.512925464970229,4.0
-11.512925464970229,-8.940021,-0.31502047,-1.3150204,-10.440021,4.0
-11.512925464970229,-0.20151626,-1.7015163,-9.951516,-11.512925464970229,4.666666666666667
-11.512925464970229,-4.7593584,-0.009358170999999957,-9.009358,-11.512925464970229,4.0
-11.512925464970229,-2.812202,-0.06220205999999999,-8.937202,-11.512925464970229,4.0
-4.0331993,-0.03319929499999995,-4.2831993,-11.512925464970229,-11.512925464970229,5.0
-11.512925464970229,-9.189037,-0.31403685,-1.3140368,-11.512925464970229,4.333333333333333
-3.7889493,-0.03894928999999997,-4.2889495,-11.512925464970229,-11.512925464970229,5.0
-5.011923,-0.011922962000000021,-5.261923,-11.512925464970229,-11.512925464970229,3.6666666666666665
-11.512925464970229,-3.5314064,-0.03140650999999995,-7.9064064,-11.512925464970229,4.333333333333333
-9.264357,-1.1393567,-0.38935670000000006,-6.5143566,-11.512925464970229,4.666666666666667
-8.57983,-0.07982973000000002,-2.5798297,-11.512925464970229,-11.512925464970229,3.0
-7.40886,-0.03386017999999997,-3.5338602,-11.512925464970229,-11.512925464970229,4.0
-0.06238115599999998,-2.8123813,-11.512925464970229,-11.512925464970229,-11.512925464970229,3.0
-4.008129999978257e-06,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3.0
-0.006732661000000022,-5.0067325,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.333333333333333
-2.1312244,-0.13122449999999997,-5.8812246,-11.512925464970229,-11.512925464970229,4.666666666666667
-0.00020389800000000452,-8.500204,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.0
-11.512925464970229,-1.1383302,-0.38833025000000004,-6.7633305,-11.512925464970229,4.333333333333333
-8.976745,-0.10174491000000005,-2.351745,-9.851745,-11.512925464970229,4.666666666666667
-3.774312,-0.024311912999999952,-6.899312,-11.512925464970229,-11.512925464970229,4.333333333333333
-0.01818073000000005,-4.018181,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.666666666666667
-1.5033897,-0.25338975,-6.87839,-11.512925464970229,-11.512925464970229,4.666666666666667
-6.0129776,-0.012977499,-6.2629776,-11.512925464970229,-11.512925464970229,4.333333333333333
-11.512925464970229,-4.0206084,-0.020608458999999964,-6.0206084,-11.512925464970229,4.333333333333333
-4.52506,-0.02506010600000003,-4.27506,-11.512925464970229,-11.512925464970229,2.6666666666666665
-3.1077502,-0.10775012999999999,-2.8577502,-10.98275,-11.512925464970229,4.666666666666667
-4.511459,-0.01145909000000001,-7.886459,-11.512925464970229,-11.512925464970229,3.6666666666666665
-0.004079589599999952,-5.50408,-11.512925464970229,-11.512925464970229,-11.512925464970229,3.3333333333333335
-11.512925464970229,-6.878026,-0.2530258,-1.5030258,-9.628026,4.333333333333333
-1.9302045,-0.18020446999999995,-3.9302044,-11.512925464970229,-11.512925464970229,5.0
-11.512925464970229,-6.29214,-0.16714022000000006,-1.9171402,-11.512925464970229,4.0
-11.512925464970229,-0.98027194,-0.48027194000000006,-7.105272,-11.512925464970229,3.3333333333333335
-11.512925464970229,-3.7916682,-0.04166821799999996,-4.0416684,-11.512925464970229,4.0
-11.512925464970229,-11.512925464970229,-2.3518074,-0.10180736000000004,-9.726808,3.6666666666666665
-9.010501,-0.010501326000000017,-4.6355014,-11.512925464970229,-11.512925464970229,4.0
-11.512925464970229,-9.350565,-0.10056474999999997,-2.3505647,-11.512925464970229,3.6666666666666665
-11.512925464970229,-4.0194755,-0.019475408,-6.7694755,-11.512925464970229,4.0
-11.512925464970229,-1.508471,-0.25847099999999995,-7.383471,-11.512925464970229,4.0
-11.512925464970229,-1.5023614,-0.25236145,-7.8773613,-11.512925464970229,3.6666666666666665
-0.5761708,-0.8261708000000001,-8.451171,-11.512925464970229,-11.512925464970229,4.0
-0.004145356999999961,-5.504145,-11.512925464970229,-11.512925464970229,-11.512925464970229,2.6666666666666665
-0.00043138445000001635,-7.7504315,-11.512925464970229,-11.512925464970229,-11.512925464970229,2.6666666666666665
-11.512925464970229,-11.512925464970229,-5.007962,-0.007962193000000011,-9.382962,4.333333333333333
-11.512925464970229,-11.512925464970229,-7.640344,-0.015344218999999982,-4.265344,4.333333333333333
-11.512925464970229,-2.1333115,-0.13331144000000006,-5.8833113,-11.512925464970229,4.666666666666667
-11.226435,-0.10143509,-2.3514352,-11.101435,-11.512925464970229,3.6666666666666665
-11.512925464970229,-11.512925464970229,-1.9159534,-0.16595338,-11.512925464970229,4.333333333333333
-11.512925464970229,-11.512925464970229,-4.512033,-0.012033215999999994,-9.387033,4.333333333333333
-11.512925464970229,-1.1465564,-0.39655635000000006,-10.146556,-11.512925464970229,3.6666666666666665
-11.512925464970229,-11.512925464970229,-7.251744,-0.0017439620000000051,-8.376744,4.333333333333333
-11.512925464970229,-3.051686,-0.05168606000000003,-9.551686,-11.512925464970229,4.0
-9.599595,-0.4745951299999999,-0.9745951,-7.849595,-11.512925464970229,4.333333333333333
-1.3139299,-0.31392992,-7.31393,-11.512925464970229,-11.512925464970229,3.0
-11.512925464970229,-1.7027771,-0.20277709,-7.077777,-11.512925464970229,3.6666666666666665
-0.03804447000000002,-3.2880445,-11.512925464970229,-11.512925464970229,-11.512925464970229,3.3333333333333335
-4.5491004000015836e-05,-10.000046,-11.512925464970229,-11.512925464970229,-11.512925464970229,5.0
-11.512925464970229,-2.8480763,-0.09807623000000006,-3.3480763,-11.512925464970229,4.0
-5.192676,-0.06767605000000003,-2.817676,-10.317676,-11.512925464970229,4.0
-11.512925464970229,-2.127369,-0.12736890000000003,-8.252369,-11.512925464970229,4.333333333333333
-6.5395317,-0.03953169000000005,-3.2895317,-11.512925464970229,-11.512925464970229,3.3333333333333335
-1.5130036,-0.26300353,-4.5130033,-11.512925464970229,-11.512925464970229,4.666666666666667
-11.512925464970229,-1.3150287,-0.31502867,-7.3150287,-11.512925464970229,4.666666666666667
-11.512925464970229,-2.6035104,-0.10351038,-4.8535104,-11.512925464970229,4.0
-11.512925464970229,-3.7739646,-0.023964554000000037,-7.3989644,-11.512925464970229,4.666666666666667
-7.226024,-0.10102431499999999,-2.3510244,-9.601025,-11.512925464970229,3.6666666666666665
-0.16044416999999997,-1.9104441,-8.535444,-11.512925464970229,-11.512925464970229,4.666666666666667
-1.9785246,-0.22852454999999997,-2.7285244,-9.728524,-11.512925464970229,3.6666666666666665
-0.00014740280999994985,-9.125148,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.333333333333333
-0.16074428000000004,-1.9107443,-7.910744,-11.512925464970229,-11.512925464970229,3.6666666666666665
-4.293523,-0.04352260999999996,-3.5435226,-11.293523,-11.512925464970229,3.6666666666666665
-0.10186097999999998,-2.351861,-6.476861,-11.512925464970229,-11.512925464970229,4.0
-0.10171196,-2.351712,-6.6017118,-11.512925464970229,-11.512925464970229,4.0
-7.127947,-0.25294681999999996,-1.5029469,-8.627947,-11.512925464970229,4.333333333333333
-0.06355689999999997,-2.813557,-6.5635567,-11.512925464970229,-11.512925464970229,4.666666666666667
-4.525606,-0.025606378999999964,-4.275606,-11.512925464970229,-11.512925464970229,4.333333333333333
-3.296559,-0.04655916200000006,-4.7965593,-11.512925464970229,-11.512925464970229,4.0
-1.9257904,-0.17579043000000005,-4.1757903,-11.050791,-11.512925464970229,4.0
-0.45909177999999995,-1.2090918,-2.7090917,-7.9590917,-7.7090917,4.333333333333333
-0.12822086,-2.1282208,-6.753221,-11.512925464970229,-11.512925464970229,5.0
-11.512925464970229,-0.8280375999999999,-0.5780376000000002,-6.4530377,-11.512925464970229,4.333333333333333
-0.012649376000000002,-4.3876495,-8.88765,-11.512925464970229,-11.512925464970229,4.333333333333333
-0.20766792999999997,-1.707668,-5.082668,-11.332668,-10.832668,4.333333333333333
-11.512925464970229,-4.061876,-0.061876029999999964,-3.311876,-11.512925464970229,4.0
-0.6998646,-0.6998646,-5.6998644,-11.512925464970229,-11.512925464970229,4.666666666666667
-11.512925464970229,-9.947221,-4.072221,-0.07222075000000003,-3.0722208,4.666666666666667
-11.512925464970229,-11.512925464970229,-6.3199854,-1.3199855,-0.31998554,4.666666666666667
-11.512925464970229,-3.1311574,-0.38115745999999995,-1.3811574,-5.1311574,4.333333333333333
-11.512925464970229,-6.632647,-2.8826468,-0.38264690000000007,-1.3826469,4.333333333333333
-11.512925464970229,-7.5231977,-3.8981974,-0.14819746000000003,-2.3981974,4.333333333333333
-11.512925464970229,-7.7843456,-4.2843456,-0.28434578,-1.5343457,4.333333333333333
-11.512925464970229,-4.0619287,-0.06192869300000004,-3.3119287,-9.811929,4.666666666666667
-11.512925464970229,-11.512925464970229,-5.6928864,-0.3178866,-1.3178866,4.666666666666667
-11.512925464970229,-7.908609,-2.283609,-0.28360899999999994,-2.033609,4.666666666666667
-11.512925464970229,-10.877244,-0.1272438,-2.1272438,-11.512925464970229,4.666666666666667
-6.0047784,-0.12977851999999995,-2.1297786,-9.379779,-11.512925464970229,3.0
-0.014273860999999945,-4.2642736,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.0
-0.82596886,-0.57596886,-10.450969,-11.512925464970229,-11.512925464970229,3.6666666666666665
-0.1602882,-1.9102882,-9.660288,-11.512925464970229,-11.512925464970229,3.6666666666666665
-11.512925464970229,-2.128652,-0.12865216999999998,-7.503652,-11.512925464970229,4.0
-1.5643268,-0.3143268000000001,-2.8143268,-9.439327,-11.512925464970229,4.666666666666667
-3.288656,-0.038656074999999984,-7.413656,-11.512925464970229,-11.512925464970229,4.0
-1.9112247,-0.16122469999999994,-6.911225,-11.512925464970229,-11.512925464970229,3.6666666666666665
-8.143308,-1.143308,-0.3933080400000001,-5.143308,-10.393308,4.666666666666667
-11.512925464970229,-2.8150504,-0.06505035600000002,-7.19005,-11.512925464970229,3.6666666666666665
-3.0490787,-0.04907871400000005,-7.799079,-11.512925464970229,-11.512925464970229,4.0
-11.512925464970229,-3.0508878,-0.05088775200000003,-6.5508876,-11.512925464970229,4.0
-2.1274872,-0.12748718000000006,-7.502487,-11.512925464970229,-11.512925464970229,3.6666666666666665
-11.512925464970229,-11.512925464970229,-4.512282,-0.012282058000000037,-6.762282,4.333333333333333
-11.512925464970229,-1.9133332,-0.16333321999999995,-6.1633334,-11.512925464970229,3.3333333333333335
-11.512925464970229,-5.018585,-0.01858533200000002,-4.518585,-11.512925464970229,4.666666666666667
-0.0021880914000000523,-6.127188,-11.512925464970229,-11.512925464970229,-11.512925464970229,2.6666666666666665
-1.9111152,-0.16111521,-7.411115,-11.512925464970229,-11.512925464970229,3.0
-11.512925464970229,-3.063083,-0.06308303,-4.313083,-10.563083,4.333333333333333
-11.512925464970229,-3.799063,-0.049063056999999966,-3.799063,-9.674063,4.666666666666667
-5.9077473,-0.03274727200000001,-3.5327473,-10.782747,-11.512925464970229,4.0
-11.512925464970229,-0.5769757599999998,-0.82697576,-8.576976,-11.512925464970229,4.333333333333333
-11.512925464970229,-3.3524725,-0.10247263000000005,-3.3524725,-8.852472,4.666666666666667
-11.512925464970229,-2.2058215,-0.20582153,-4.7058215,-11.512925464970229,4.666666666666667
-8.355044,-0.9800447,-0.48004475,-6.480045,-11.355044,4.666666666666667
-11.512925464970229,-3.0654461,-0.065446146,-5.0654464,-11.512925464970229,4.333333333333333
-1.9127504,-0.16275038000000003,-6.0377502,-11.512925464970229,-11.512925464970229,4.666666666666667
-11.512925464970229,-1.703047,-0.20304704,-6.453047,-11.512925464970229,4.666666666666667
-8.035742,-0.16074142000000002,-1.9107414,-10.160742,-11.512925464970229,3.3333333333333335
-11.512925464970229,-2.5876932,-0.08769321399999998,-4.837693,-11.512925464970229,4.666666666666667
-1.8624638999875201e-06,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2.3333333333333335
-0.0015051017000000323,-6.501505,-11.512925464970229,-11.512925464970229,-11.512925464970229,4.0
-6.11247,-0.11247028399999995,-2.3624704,-9.987471,-11.512925464970229,4.333333333333333
-11.512925464970229,-2.590496,-0.09049597400000002,-4.590496,-11.465496,4.666666666666667
-5.013423,-0.013423141999999982,-5.013423,-11.512925464970229,-11.512925464970229,4.666666666666667
-11.512925464970229,-3.6336317,-0.13363168000000003,-2.3836317,-5.1336317,4.666666666666667
-8.726003,-0.97600234,-0.47600229999999993,-6.976002,-11.512925464970229,4.333333333333333
-11.512925464970229,-0.41309446000000005,-1.1630945,-8.4130945,-11.512925464970229,4.333333333333333
-7.156317,-0.03131709199999995,-3.531317,-11.512925464970229,-11.512925464970229,4.333333333333333
-11.512925464970229,-0.7051966,-0.7051966,-7.9551964,-11.512925464970229,4.666666666666667
-11.512925464970229,-2.3548234,-0.10482323999999996,-6.354823,-11.512925464970229,4.333333333333333
-11.512925464970229,-3.8065212,-0.05652111800000005,-3.8065212,-11.512925464970229,4.666666666666667
-11.080846,-1.7058457,-0.20584567999999998,-6.830846,-11.512925464970229,3.3333333333333335
-11.512925464970229,-3.296402,-0.04640201,-5.421402,-11.512925464970229,4.666666666666667
-6.627496,-0.002495633399999964,-6.752496,-11.512925464970229,-11.512925464970229,2.3333333333333335
-11.512925464970229,-1.7078378,-0.20783780000000004,-6.4578376,-11.512925464970229,3.6666666666666665
-10.707337,-1.7073369,-0.20733693000000003,-5.207337,-11.457337,4.666666666666667
-11.512925464970229,-3.1298933,-0.12989326,-2.6298933,-9.379893,4.666666666666667
-11.512925464970229,-3.305645,-0.055645044999999976,-4.055645,-11.512925464970229,4.666666666666667
-11.512925464970229,-0.41334112999999995,-1.1633412,-7.663341,-11.512925464970229,4.333333333333333
-9.20339,-0.82839054,-0.57839054,-6.9533906,-11.512925464970229,4.666666666666667
-11.512925464970229,-7.6945333,-0.69453347,-0.69453347,-7.0695333,4.333333333333333
-11.512925464970229,-3.784743,-0.03474310999999997,-4.7847433,-11.512925464970229,4.666666666666667
-10.263411,-1.1384103,-0.38841035999999995,-6.5134106,-11.512925464970229,4.666666666666667
-11.512925464970229,-2.356352,-0.10635205000000002,-5.106352,-11.512925464970229,4.666666666666667
-11.512925464970229,-11.512925464970229,-5.134983,-0.009983081000000006,-5.509983,4.333333333333333
-0.19507890999999997,-2.1950788,-3.6950788,-10.695079,-9.945079,4.333333333333333
-0.31714376999999994,-2.0671437,-3.0671437,-10.192143,-9.442143,4.333333333333333
-0.03806054200000001,-3.2880604,-11.512925464970229,-11.512925464970229,-11.512925464970229,3.0
-3.0499687,-0.04996861999999999,-6.6749687,-11.512925464970229,-11.512925464970229,3.3333333333333335
-11.512925464970229,-1.296749,-0.796749,-2.046749,-2.046749,3.6666666666666665
-11.512925464970229,-10.590312,-4.340312,-0.8403121,-0.5903121,4.333333333333333
-0.9811048000000001,-0.4811048,-4.981105,-11.481105,-11.512925464970229,4.666666666666667
-7.829456,-0.07945599400000006,-2.579456,-9.079456,-11.512925464970229,4.666666666666667
-5.5338335,-0.03383346000000004,-3.5338335,-10.9088335,-11.512925464970229,3.6666666666666665
-11.512925464970229,-9.502088,-0.5020877,-1.0020877,-5.5020876,4.333333333333333
-11.512925464970229,-0.25357385999999993,-1.5035739,-8.878573,-11.512925464970229,4.333333333333333
-11.512925464970229,-0.6950802,-0.9450802,-6.9450803,-11.512925464970229,3.6666666666666665
-7.2689476,-0.018947423000000022,-4.0189476,-11.512925464970229,-11.512925464970229,4.0
-11.512925464970229,-6.509885,-0.009884995000000054,-5.259885,-11.512925464970229,4.0
