1,2,3,4,5,fluency
-5.721073627471924,-3.033573627471924,-0.8460737466812134,-0.7366987466812134,-3.330448627471924,5.0
-3.9866294860839844,-1.5022544860839844,-0.5803794860839844,-1.6897544860839844,-4.611629486083984,5.0
-5.589719295501709,-2.636594295501709,-0.6365943551063538,-0.9803443551063538,-4.136594295501709,5.0
-5.656513214111328,-2.953388214111328,-0.7815133333206177,-0.7971383333206177,-3.469013214111328,5.0
-6.558786869049072,-3.7775368690490723,-1.1212867498397827,-0.5275367498397827,-2.8869118690490723,5.0
-4.871982097625732,-2.1688570976257324,-0.575107216835022,-1.246982216835022,-3.7626070976257324,5.0
-5.298925399780273,-3.3926756381988525,-1.6270506381988525,-1.0645506381988525,-0.8770506381988525,5.0
-7.632039546966553,-5.210164546966553,-1.8664145469665527,-0.33516448736190796,-2.1164145469665527,5.0
-3.3823299407958984,-0.9917050004005432,-0.6792050004005432,-2.5542049407958984,-5.476079940795898,5.0
-5.721073627471924,-3.033573627471924,-0.8460737466812134,-0.7366987466812134,-3.330448627471924,5.0
-7.114649295806885,-4.505274295806885,-1.5677742958068848,-0.3802742660045624,-2.3802742958068848,5.0
-5.222663402557373,-2.519538640975952,-0.6601635813713074,-0.9882885813713074,-3.878913640975952,5.0
-3.6549150943756104,-1.0611650943756104,-0.6392900347709656,-2.3892900943756104,-5.451789855957031,5.0
-2.9489994049072266,-0.7458743453025818,-0.8396243453025818,-3.3552494049072266,-6.480249404907227,5.0
-3.405856132507324,-0.5152310729026794,-1.0464811325073242,-4.452731132507324,-7.858981132507324,2.6666666666666665
-4.537386894226074,-1.4123868942260742,-0.474886953830719,-2.162386894226074,-5.787386894226074,5.0
-4.028578758239746,-0.9973286390304565,-0.5754536390304565,-3.169203758239746,-6.919203758239746,5.0
-5.264261245727539,-2.279886245727539,-0.4673861265182495,-1.3736361265182495,-4.826761245727539,5.0
-4.753732681274414,-1.503732442855835,-0.44123247265815735,-2.144357442855835,-5.972482681274414,4.666666666666667
-4.994957447052002,-1.9949573278427124,-0.49495729804039,-1.4480823278427124,-4.963707447052002,5.0
-5.617204666137695,-2.7109546661376953,-0.6797045469284058,-0.9140795469284058,-4.164079666137695,5.0
-6.374924659729004,-3.359299898147583,-0.9217998385429382,-0.6249248385429382,-3.687424898147583,5.0
-3.849972724914551,-1.3187227249145508,-0.5374727249145508,-2.146847724914551,-5.256222724914551,3.6666666666666665
-4.7034783363342285,-2.1878533363342285,-0.5472283363342285,-1.2659783363342285,-4.3753533363342285,5.0
-6.229819297790527,-3.4173192977905273,-1.011069416999817,-0.5579444169998169,-3.7766942977905273,4.666666666666667
-6.229819297790527,-3.4173192977905273,-1.011069416999817,-0.5579444169998169,-3.7766942977905273,5.0
-4.3441996574401855,-1.2035746574401855,-0.5473245978355408,-2.3129496574401855,-6.0629496574401855,5.0
-4.961857795715332,-2.196232795715332,-0.6024827361106873,-1.164982795715332,-4.133732795715332,5.0
-4.615728378295898,-1.3501036167144775,-0.44385355710983276,-2.5063536167144775,-6.381353378295898,5.0
-4.239505767822266,-1.2082558870315552,-0.5207558870315552,-2.4738807678222656,-6.239505767822266,4.0
-3.780608892440796,-0.7649838924407959,-0.7493588924407959,-3.405608892440796,-6.983734130859375,1.6666666666666667
-6.056674480438232,-3.1504244804382324,-0.8691745400428772,-0.6972995400428772,-3.4004244804382324,5.0
-4.755914211273193,-1.9277889728546143,-0.537164032459259,-1.3965389728546143,-4.865289211273193,5.0
-5.7487473487854,-3.0456223487854004,-0.8737473487854004,-0.7174973487854004,-3.2487473487854004,5.0
-6.72353982925415,-3.8172898292541504,-1.14541494846344,-0.5204149484634399,-2.8172898292541504,5.0
-6.310629367828369,-3.435629367828369,-1.0918793678283691,-0.5606293082237244,-2.904379367828369,5.0
-4.912997245788574,-1.8192471265792847,-0.49112215638160706,-1.5692471265792847,-5.147372245788574,5.0
-5.26862096786499,-2.1592459678649902,-0.5342460870742798,-1.2686210870742798,-5.06549596786499,5.0
-1.9962728023529053,-0.46502286195755005,-1.5587728023529053,-3.9337728023529053,-6.246273040771484,2.6666666666666665
-7.322084903717041,-4.181459903717041,-1.2908347845077515,-0.44708481431007385,-2.728334903717041,5.0
-6.230006217956543,-2.776881456375122,-0.6831314563751221,-0.8862564563751221,-4.276881217956543,5.0
-6.902223587036133,-4.120973587036133,-1.3709735870361328,-0.4647235870361328,-2.339723587036133,5.0
-6.418675422668457,-3.637425422668457,-1.215550422668457,-0.5124253630638123,-2.637425422668457,5.0
-3.978458881378174,-1.2128338813781738,-0.6190839409828186,-2.009708881378174,-5.228458881378174,5.0
-4.540312767028809,-1.2121875286102295,-0.5246875882148743,-2.3840625286102295,-6.055937767028809,4.666666666666667
-2.997122287750244,-0.7158722281455994,-0.9033722281455994,-3.043997287750244,-6.106497287750244,4.666666666666667
-3.9349265098571777,-0.7474266290664673,-0.7474266290664673,-3.5911765098571777,-7.325551509857178,2.3333333333333335
-6.7165117263793945,-3.9196367263793945,-1.107136607170105,-0.529011607170105,-2.9196367263793945,4.666666666666667
-7.346988201141357,-5.159488201141357,-1.8001134395599365,-0.34698837995529175,-2.1594884395599365,5.0
-4.979167461395264,-2.4635426998138428,-0.682292640209198,-0.994792640209198,-3.6041676998138428,5.0
-7.3966875076293945,-4.9670000076293945,-1.7170002460479736,-0.37325024604797363,-2.1232502460479736,5.0
-5.842164993286133,-3.123414993286133,-0.8890401124954224,-0.7171651124954224,-3.060914993286133,5.0
-5.352177143096924,-2.6490519046783447,-0.7271769642829895,-0.9146769642829895,-3.3990519046783447,5.0
-3.6491446495056152,-1.3366447687149048,-0.6491447687149048,-1.7585197687149048,-4.586644649505615,4.666666666666667
-7.364398002624512,-5.083148002624512,-2.2081480026245117,-0.6768981218338013,-0.9893981218338013,5.0
-4.460522174835205,-1.663646936416626,-0.5230219960212708,-1.648021936416626,-4.991772174835205,4.333333333333333
-7.0463457107543945,-4.4682207107543945,-1.436970591545105,-0.42134562134742737,-2.4213457107543945,4.666666666666667
-7.4882731437683105,-5.2695231437683105,-2.3320229053497314,-0.39452293515205383,-1.5195229053497314,5.0
-8.081572532653809,-6.02688455581665,-2.6206345558166504,-0.5112596750259399,-1.13625967502594,5.0
-5.370579719543457,-2.386204719543457,-0.5580796599388123,-1.167454719543457,-4.323704719543457,3.0
-1.9761767387390137,-0.4136766791343689,-1.6793017387390137,-4.773051738739014,-7.601176738739014,2.0
-4.612261772155762,-1.9247620105743408,-0.47163695096969604,-1.5966370105743408,-4.487261772155762,4.0
-4.3544087409973145,-1.4637837409973145,-0.4950336813926697,-1.9950337409973145,-5.3544087409973145,5.0
-4.473791599273682,-1.8956667184829712,-0.5519167184829712,-1.4112917184829712,-4.333166599273682,5.0
-4.912333965301514,-2.2717089653015137,-0.5998338460922241,-1.1467088460922241,-4.052958965301514,5.0
-5.0940728187561035,-2.4378228187561035,-0.5940728783607483,-1.1253228187561035,-3.6878228187561035,5.0
-5.146422386169434,-2.4432971477508545,-0.5995472073554993,-1.0995471477508545,-3.9589221477508545,5.0
-5.0940728187561035,-2.4378228187561035,-0.5940728783607483,-1.1253228187561035,-3.6878228187561035,5.0
-4.767563819885254,-2.189438581466675,-0.7519386410713196,-1.0019385814666748,-3.361313581466675,5.0
-5.49025821685791,-2.63088321685791,-0.6152580976486206,-1.0215080976486206,-4.05275821685791,5.0
-3.9754717350006104,-1.5067217350006104,-0.5379716753959656,-1.8192217350006104,-4.741096496582031,3.0
-4.473791599273682,-1.8956667184829712,-0.5519167184829712,-1.4112917184829712,-4.333166599273682,5.0
-4.473791599273682,-1.8956667184829712,-0.5519167184829712,-1.4112917184829712,-4.333166599273682,5.0
-5.169222831726074,-2.184847831726074,-0.653597891330719,-1.0910978317260742,-3.950472831726074,5.0
-7.275768280029297,-4.713268280029297,-1.6351432800292969,-0.4163932502269745,-2.025768280029297,5.0
-4.15601921081543,-1.6872689723968506,-0.5778940320014954,-1.5153939723968506,-4.26539421081543,5.0
-3.8775336742401123,-1.5337836742401123,-0.5962836742401123,-1.6431586742401123,-4.221283912658691,5.0
-3.2798023223876953,-0.9985524415969849,-0.7173024415969849,-2.3579273223876953,-5.170427322387695,5.0
-4.432044506072998,-1.525794506072998,-0.44766950607299805,-2.103919506072998,-5.697669506072998,4.333333333333333
-5.7742815017700195,-2.8836562633514404,-0.7430312633514404,-0.8367812633514404,-3.6024062633514404,4.333333333333333
-7.425262928009033,-5.026825428009033,-1.6830753087997437,-0.33932533860206604,-2.401825428009033,5.0
-5.832612037658691,-2.9263620376586914,-0.7544869184494019,-0.8169869184494019,-3.6294870376586914,4.333333333333333
-4.298752307891846,-1.8456273078918457,-0.5331273078918457,-1.5018773078918457,-4.314377307891846,5.0
-3.9174118041992188,-1.4017868041992188,-0.5580368041992188,-1.9174118041992188,-4.933036804199219,5.0
-6.629369258880615,-3.7231192588806152,-0.9887443780899048,-0.5668693780899048,-3.5199942588806152,5.0
-7.199217796325684,-4.339842796325684,-1.2460930347442627,-0.4335929751396179,-3.0742180347442627,5.0
-6.630539894104004,-3.802415132522583,-1.114915132522583,-0.536790132522583,-2.833665132522583,5.0
-6.973260879516602,-4.731073379516602,-1.5904483795166016,-0.3873233497142792,-2.2779483795166016,4.0
-3.794367790222168,-1.5131176710128784,-0.5599926710128784,-1.7787426710128784,-4.716242790222168,4.666666666666667
-6.812130451202393,-4.062130451202393,-1.1402555704116821,-0.49963057041168213,-2.9996304512023926,5.0
-7.630651950836182,-5.169714450836182,-1.9509646892547607,-0.34158962965011597,-1.9822146892547607,5.0
-5.303872108459473,-2.2413718700408936,-0.47574687004089355,-1.3663718700408936,-5.069497108459473,5.0
-3.6360416412353516,-1.2141667604446411,-0.6204167604446411,-2.0735416412353516,-5.104791641235352,1.6666666666666667
-3.7146973609924316,-1.1521973609924316,-0.5740723609924316,-2.4490723609924316,-5.558447360992432,4.333333333333333
-2.173804759979248,-0.3613048493862152,-1.7363048791885376,-4.751929759979248,-7.611304759979248,3.0
-6.848361492156982,-4.098361492156982,-1.3014864921569824,-0.4889865517616272,-2.3796114921569824,5.0
-6.809016227722168,-4.293391227722168,-1.4496413469314575,-0.46526631712913513,-2.137141227722168,5.0
-6.266043663024902,-3.7035436630249023,-1.2035435438156128,-0.5941685438156128,-2.1410436630249023,4.666666666666667
-6.42744779586792,-3.56807279586792,-1.0211979150772095,-0.5836979150772095,-3.05244779586792,5.0
-7.266019344329834,-4.539456844329834,-1.5082067251205444,-0.39883172512054443,-2.383206844329834,5.0
-5.210827350616455,-2.507702112197876,-0.6639521718025208,-0.9920771718025208,-3.835827112197876,4.666666666666667
-7.457986831665039,-4.543924331665039,-1.40329909324646,-0.38767412304878235,-2.80954909324646,5.0
-2.9824655055999756,-1.0605905055999756,-0.7949655652046204,-2.0137155055999756,-4.466840744018555,4.0
-6.948328495025635,-3.8702034950256348,-1.1514536142349243,-0.4952036142349243,-3.0264534950256348,5.0
-7.563249111175537,-5.344499111175537,-2.063249111175537,-0.3913741409778595,-1.672624111175537,4.666666666666667
-7.037044525146484,-4.802669525146484,-1.8807945251464844,-0.45891958475112915,-1.5995445251464844,5.0
-7.84578275680542,-5.38484525680542,-2.16609525680542,-0.2910953760147095,-2.04109525680542,4.333333333333333
-6.693570137023926,-3.677945137023926,-1.0841951370239258,-0.5216951966285706,-3.271695137023926,5.0
-4.1775689125061035,-1.7556939125061035,-0.6463189125061035,-1.3338189125061035,-3.9275689125061035,4.0
-3.68613862991333,-1.26426362991333,-0.5767636299133301,-2.12363862991333,-5.17051362991333,4.0
-6.32800817489624,-3.187382936477661,-0.7498829960823059,-0.7811329960823059,-3.859257936477661,5.0
-5.341172218322754,-2.481797456741333,-0.638047456741333,-1.013047456741333,-4.263047218322754,5.0
-6.251894474029541,-3.298769474029541,-0.8925194144248962,-0.6581444144248962,-3.548769474029541,4.666666666666667
-6.251894474029541,-3.298769474029541,-0.8925194144248962,-0.6581444144248962,-3.548769474029541,5.0
-4.4488420486450195,-1.4019668102264404,-0.4644668698310852,-2.2457168102264404,-6.0738420486450195,4.333333333333333
-3.8031678199768066,-1.3187928199768066,-0.5375428795814514,-2.1469178199768066,-5.584417819976807,4.333333333333333
-6.251894474029541,-3.298769474029541,-0.8925194144248962,-0.6581444144248962,-3.548769474029541,5.0
-6.282954216003418,-3.251704454421997,-0.8298293948173523,-0.7048293948173523,-3.736079454421997,5.0
-6.338752269744873,-3.698127031326294,-1.291877031326294,-0.49500206112861633,-2.463752031326294,5.0
-4.430393695831299,-1.6803934574127197,-0.6178935170173645,-1.4303934574127197,-4.055393695831299,5.0
-6.251894474029541,-3.298769474029541,-0.8925194144248962,-0.6581444144248962,-3.548769474029541,5.0
-7.141781330108643,-4.337093830108643,-1.4308438301086426,-0.38396885991096497,-2.7902188301086426,5.0
-6.838974475860596,-4.292099475860596,-1.6514743566513062,-0.37022435665130615,-2.3233494758605957,5.0
-5.634346008300781,-2.4155960083007812,-0.43122103810310364,-1.3999710083007812,-5.181221008300781,3.0
-5.952691078186035,-2.733941078186035,-0.6558159589767456,-0.9370659589767456,-4.108941078186035,5.0
-5.1009674072265625,-2.1634676456451416,-0.49159255623817444,-1.382217526435852,-4.4915924072265625,5.0
-4.463889122009277,-1.0263893604278564,-0.5576393604278564,-2.9638893604278564,-7.088889122009277,4.333333333333333
-5.387178897857666,-2.090303897857666,-0.465303897857666,-1.449678897857666,-5.371553897857666,5.0
-4.056256294250488,-0.8843811750411987,-0.6656311750411987,-3.0093812942504883,-6.634381294250488,4.333333333333333
-5.320815086364746,-2.070815086364746,-0.4770650565624237,-1.430190086364746,-5.445815086364746,5.0
-4.52160120010376,-1.7247262001037598,-0.5216012597084045,-1.5841012001037598,-5.00597620010376,5.0
-5.320815086364746,-2.070815086364746,-0.4770650565624237,-1.430190086364746,-5.445815086364746,5.0
-2.1438097953796387,-0.37818485498428345,-1.7219347953796387,-4.268809795379639,-7.050059795379639,4.333333333333333
-4.666394233703613,-1.4007691144943237,-0.43201908469200134,-2.432018995285034,-6.353894233703613,5.0
-3.0526020526885986,-0.9588520526885986,-0.8026020526885986,-2.2869770526885986,-4.2557268142700195,5.0
-3.462764263153076,-0.7127642035484314,-0.8533892035484314,-3.087764263153076,-6.009639263153076,5.0
-4.52160120010376,-1.7247262001037598,-0.5216012597084045,-1.5841012001037598,-5.00597620010376,5.0
-6.37852668762207,-3.2847766876220703,-0.8941516876220703,-0.6441516876220703,-3.8004016876220703,5.0
-4.955994606018066,-1.5184944868087769,-0.48724448680877686,-1.8934944868087769,-5.924744606018066,5.0
-4.397529602050781,-1.2412793636322021,-0.5069044232368469,-2.413154363632202,-6.178779602050781,5.0
-3.276193380355835,-0.6043183207511902,-0.9480683207511902,-3.760568380355835,-7.073068141937256,5.0
-3.3517794609069824,-0.5705294609069824,-1.0080294609069824,-3.5549044609069824,-7.133029460906982,4.0
-5.334751605987549,-2.147251605987549,-0.4441264867782593,-1.4910014867782593,-4.991001605987549,3.3333333333333335
-4.176194190979004,-2.082444190979004,-0.6761942505836487,-1.176194190979004,-3.254319190979004,5.0
-5.08732795715332,-2.4935779571533203,-0.7904528975486755,-0.8685778975486755,-3.3998279571533203,5.0
-6.463838577270508,-4.010713577270508,-1.4325883388519287,-0.4794633388519287,-2.1357133388519287,5.0
-4.404079914093018,-1.8103300333023071,-0.6228300333023071,-1.3103300333023071,-4.310329914093018,5.0
-4.970595359802246,-2.329970598220825,-0.6737205386161804,-1.0330955982208252,-3.673720598220825,5.0
-4.852129936218262,-2.0708796977996826,-0.5865046977996826,-1.2271296977996826,-4.477129936218262,5.0
-7.475154399871826,-5.326716899871826,-2.201716661453247,-0.42046672105789185,-1.498591661453247,5.0
-8.076725006103516,-5.990787506103516,-3.1470372676849365,-1.0532872676849365,-0.5064122676849365,5.0
-7.475154399871826,-5.326716899871826,-2.201716661453247,-0.42046672105789185,-1.498591661453247,5.0
-4.961363792419434,-2.1176137924194336,-0.6019888520240784,-1.1801137924194336,-4.367613792419434,5.0
-7.275376319885254,-5.119126319885254,-2.072251319885254,-0.3691263794898987,-1.759751319885254,4.333333333333333
-7.519881248474121,-4.926131248474121,-1.8323811292648315,-0.34800612926483154,-2.098006248474121,5.0
-3.5564489364624023,-1.0408239364624023,-0.6814489364624023,-2.2751989364624023,-5.368948936462402,5.0
-4.2970662117004395,-1.51581609249115,-0.5470660924911499,-1.73456609249115,-5.0939412117004395,3.0
-6.01531982421875,-2.968444585800171,-0.7340695858001709,-0.8121945858001709,-4.01531982421875,5.0
-2.3734710216522217,-0.5140960216522217,-1.2797210216522217,-3.7484710216522217,-6.529721260070801,5.0
-6.777798175811768,-3.4027981758117676,-0.809048056602478,-0.699673056602478,-3.9496731758117676,5.0
-6.215442657470703,-2.7466928958892822,-0.6216928362846375,-0.9654428362846375,-4.512317657470703,5.0
-4.081259250640869,-1.1125092506408691,-0.5968842506408691,-2.346884250640869,-5.612509250640869,5.0
-4.091139793395996,-1.231764554977417,-0.591139554977417,-2.075514554977417,-5.106764793395996,4.666666666666667
-3.790381669998169,-1.087256669998169,-0.6185067296028137,-2.384131669998169,-5.337256908416748,5.0
-4.221411228179932,-1.1120362281799316,-0.5495362281799316,-2.6276612281799316,-6.346411228179932,4.333333333333333
-3.4348418712615967,-1.0442168712615967,-0.7160918712615967,-2.1692168712615967,-4.934842109680176,5.0
-6.201537609100342,-3.529662609100342,-1.4827877283096313,-0.6859127283096313,-1.4515377283096313,5.0
-4.737789154052734,-1.9721643924713135,-0.5190393328666687,-1.4252893924713135,-4.472164154052734,5.0
-6.654737949371338,-3.404737710952759,-0.8734877705574036,-0.6547377705574036,-3.732862710952759,5.0
-6.654737949371338,-3.404737710952759,-0.8734877705574036,-0.6547377705574036,-3.732862710952759,5.0
-5.698087692260742,-2.869962453842163,-0.9168375134468079,-0.6980875134468079,-3.291837453842163,5.0
-3.698650360107422,-0.7455254197120667,-0.7767754197120667,-3.339275360107422,-6.917400360107422,4.666666666666667
-4.581471920013428,-2.0970969200134277,-0.5970970392227173,-1.2533470392227173,-3.6595969200134277,5.0
-5.608458518981934,-2.1553337574005127,-0.4209587275981903,-1.5459587574005127,-5.155333518981934,4.666666666666667
-3.059634208679199,-0.809634268283844,-0.778384268283844,-3.153384208679199,-5.981509208679199,5.0
-6.102126598358154,-2.9458765983581543,-0.6490015387535095,-0.8990015387535095,-4.445876598358154,5.0
-4.768105506896973,-1.7212305068969727,-0.45560550689697266,-1.7837305068969727,-5.252480506896973,5.0
-6.248286247253418,-3.013911485671997,-0.6389114856719971,-0.9045364856719971,-4.373286247253418,5.0
-6.385898113250732,-3.1827731132507324,-0.7140230536460876,-0.8077730536460876,-4.073398113250732,5.0
-6.845543384552002,-3.704918384552002,-0.876793384552002,-0.626793384552002,-3.908043384552002,5.0
-4.125546455383301,-1.5005462169647217,-0.5942962169647217,-1.6411712169647217,-4.672421455383301,5.0
-7.684708118438721,-4.926895618438721,-1.6143956184387207,-0.3331456780433655,-2.6143956184387207,5.0
-2.8121676445007324,-1.0152925252914429,-0.7496675252914429,-2.4059176445007324,-4.796542644500732,3.0
-5.815042018890381,-2.4712917804718018,-0.5025418400764465,-1.2212917804718018,-4.736917018890381,5.0
-5.083264350891113,-2.0363895893096924,-0.4895145893096924,-1.4426395893096924,-4.677014350891113,5.0
-4.774894714355469,-2.3373947143554688,-0.6655195951461792,-1.0561445951461792,-3.6186447143554688,5.0
-6.602540493011475,-3.6181654930114746,-0.9462904930114746,-0.6337904930114746,-3.0244154930114746,5.0
-3.9143788814544678,-0.773753821849823,-0.726878821849823,-3.4768788814544678,-7.008128643035889,3.3333333333333335
-3.105393171310425,-0.7616432309150696,-0.8553932309150696,-2.902268171310425,-5.433518409729004,5.0
-3.9619593620300293,-0.9932093024253845,-0.6182093024253845,-2.7275843620300293,-6.165084362030029,4.333333333333333
-3.1258480548858643,-0.7664730548858643,-0.8133480548858643,-3.1883480548858643,-6.453972816467285,2.0
-4.611510753631592,-1.5177605152130127,-0.4396355450153351,-2.1271355152130127,-6.033385753631592,5.0
-7.091144561767578,-4.497394561767578,-1.4661448001861572,-0.38801974058151245,-2.5911448001861572,5.0
-5.540040016174316,-2.5869150161743164,-0.49316513538360596,-1.227540135383606,-4.368165016174316,5.0
-5.952273845672607,-3.2647738456726074,-0.936648964881897,-0.671023964881897,-2.9678988456726074,5.0
-5.317286491394043,-2.598536491394043,-0.6141616106033325,-1.0360366106033325,-3.911036491394043,5.0
-6.765892028808594,-4.265892028808594,-1.3596421480178833,-0.4533921480178833,-2.4377670288085938,5.0
-4.920658588409424,-2.217533588409424,-0.5769085884094238,-1.2019085884094238,-4.108158588409424,5.0
-2.1646101474761963,-0.4771101772785187,-1.4458601474761963,-3.8052351474761963,-6.336485385894775,2.6666666666666665
-6.4682464599609375,-3.5151216983795166,-0.9994966983795166,-0.6088716983795166,-2.9526216983795166,5.0
-6.9985527992248535,-4.2485527992248535,-1.3423027992248535,-0.4360527992248535,-2.6235527992248535,5.0
-7.0211501121521,-4.4899001121521,-1.4430251121520996,-0.4117750823497772,-2.4742751121520996,5.0
-7.445438385009766,-4.289188385009766,-1.2579383850097656,-0.4454384446144104,-2.8673133850097656,5.0
-6.448617935180664,-3.276742935180664,-0.8079929351806641,-0.7142429351806641,-3.854867935180664,5.0
-4.948317050933838,-1.870192050933838,-0.44831711053848267,-1.667067050933838,-4.963942050933838,5.0
-3.411252975463867,-0.8643779754638672,-0.7393779754638672,-2.801877975463867,-5.973752975463867,5.0
-3.968668222427368,-1.3905432224273682,-0.5936681628227234,-1.7967932224273682,-4.828042984008789,5.0
-5.364505290985107,-3.1301302909851074,-0.9895051717758179,-0.7082551717758179,-2.5051302909851074,5.0
-5.364505290985107,-3.1301302909851074,-0.9895051717758179,-0.7082551717758179,-2.5051302909851074,5.0
-4.703433990478516,-2.4065589904785156,-0.7815588712692261,-0.9378088712692261,-3.0940589904785156,5.0
-5.364505290985107,-3.1301302909851074,-0.9895051717758179,-0.7082551717758179,-2.5051302909851074,5.0
-7.726929187774658,-5.828491687774658,-2.4378669261932373,-0.32849183678627014,-1.6878668069839478,5.0
-3.880157470703125,-1.848907470703125,-0.6614074110984802,-1.286407470703125,-3.833282470703125,5.0
-5.927044868469238,-3.0207948684692383,-0.7082948088645935,-0.8489198088645935,-3.7395448684692383,5.0
-3.2287163734436035,-1.338091492652893,-0.6505914926528931,-1.853716492652893,-4.4005913734436035,2.0
-5.089460372924805,-2.5582103729248047,-0.6363352537155151,-1.0269602537155151,-3.7457103729248047,5.0
-3.299410820007324,-1.2681608200073242,-0.6900358200073242,-1.8306608200073242,-4.393160820007324,5.0
-5.364505290985107,-3.1301302909851074,-0.9895051717758179,-0.7082551717758179,-2.5051302909851074,5.0
-7.859151840209961,-5.546651840209961,-2.484151601791382,-0.4216516315937042,-1.3747766017913818,5.0
-7.069949150085449,-4.616824150085449,-1.4449492692947388,-0.4136992394924164,-2.429324150085449,5.0
-4.757120132446289,-2.17899489402771,-0.6321199536323547,-1.13211989402771,-3.96024489402771,5.0
-4.64162540435791,-1.8603754043579102,-0.5322504639625549,-1.4541254043579102,-4.76662540435791,5.0
-3.082442283630371,-0.4730673134326935,-1.176192283630371,-4.082442283630371,-7.332442283630371,4.333333333333333
-3.6176278591156006,-1.2426278591156006,-0.6645029187202454,-1.8676278591156006,-4.74262809753418,3.3333333333333335
-6.0982985496521,-3.1139235496520996,-0.6920486092567444,-0.8482986092567444,-3.9264235496520996,4.333333333333333
-7.463188648223877,-4.744438648223877,-1.5569385290145874,-0.369438499212265,-2.463188409805298,5.0
-3.9929933547973633,-1.0086183547973633,-0.6179933547973633,-2.6492433547973633,-6.196118354797363,2.6666666666666665
-6.648847579956055,-3.6332225799560547,-1.0238475799560547,-0.5550975799560547,-3.3675975799560547,5.0
-4.5771684646606445,-1.920918583869934,-0.5302935838699341,-1.452168583869934,-4.2646684646606445,5.0
-4.444680690765381,-1.5228055715560913,-0.4759305715560913,-1.9759305715560913,-5.429055690765381,5.0
-1.9211459159851074,-0.4836459755897522,-1.5305209159851074,-4.186770915985107,-6.827395915985107,1.6666666666666667
-4.823246002197266,-2.0263710021972656,-0.5576208829879761,-1.307620882987976,-4.416996002197266,4.333333333333333
-5.539586544036865,-2.7427117824554443,-0.6802117228507996,-0.9302117228507996,-3.6958367824554443,4.666666666666667
-5.687564849853516,-2.7188148498535156,-0.6094397306442261,-1.015689730644226,-3.9375648498535156,5.0
-6.0384721755981445,-3.0853474140167236,-0.8197224140167236,-0.7415974140167236,-3.4915974140167236,5.0
-4.9800262451171875,-2.1050262451171875,-0.5425263047218323,-1.2925262451171875,-4.5112762451171875,4.666666666666667
-3.8604063987731934,-1.266656517982483,-0.6260315179824829,-1.907281517982483,-4.735406398773193,5.0
-2.7667529582977295,-0.5480030179023743,-1.1105029582977295,-3.7511279582977295,-6.641753196716309,4.333333333333333
-4.048367977142334,-1.1577428579330444,-0.5327428579330444,-2.610867977142334,-6.235867977142334,5.0
-4.2942585945129395,-1.2161335945129395,-0.5286335945129395,-2.3723835945129395,-5.9348835945129395,5.0
-4.584525108337402,-1.6626501083374023,-0.47515010833740234,-1.7876501083374023,-5.162650108337402,5.0
-3.783754825592041,-1.252504825592041,-0.5806298851966858,-2.111879825592041,-5.143129825592041,2.0
-5.003538131713867,-1.7691633701324463,-0.4879133105278015,-1.6129133701324463,-5.409788131713867,5.0
-3.4148638248443604,-0.6648638844490051,-0.8679888844490051,-3.6023638248443604,-7.2742390632629395,2.3333333333333335
-6.405462741851807,-3.3585875034332275,-0.9523375630378723,-0.6085875630378723,-3.5460875034332275,5.0
-4.709259986877441,-2.0842599868774414,-0.6155099272727966,-1.2092599868774414,-3.8030099868774414,5.0
-6.475543022155762,-3.4911677837371826,-1.0692927837371826,-0.6005427837371826,-2.6317927837371826,5.0
